txid,ordertxid,pair,aclass,time,type,ordertype,price,cost,fee,vol,margin,misc,ledgers,posttxid,costusd,strategy,note
T7YLLZ-X24HX-4BICYJ,OA5OD3-Q7JFR-ANQOMQ,SOL/USD,forex,54:49.2,buy,market,208.85998,53.13254,0.18596,0.25439311,0,initiated,"L4S3CT-JOPO7-4GXD4Q,LNBMPM-JVZLN-IEDZF7",TKH2SE-M7IF5-CFI7LT,53.13254,,
T7ATFR-QPXTH-JNHRFU,OKFXRC-JJQP6-JI3CNV,SOL/USD,forex,55:56.7,sell,market,208.75,53.09746,0.18584,0.25435907,0,initiated,"L6KQK5-O27U3-YV5POS,LBWYX4-BS3GD-DPDFVO",TKH2SE-M7IF5-CFI7LT,53.09746,,
TKSEOD-P2VMG-RGMIFC,ONM7WW-I4EI5-ETQ6CH,ETH/USD,forex,56:04.0,buy,market,4274.85,53.10001,0.18585,0.01242149,0,initiated,"LIW5NN-US2CW-2IQ6DA,LP5ZRT-UK6CD-Q6LEBO",TKH2SE-M7IF5-CFI7LT,53.10001,,
T7F6SD-H2HNV-PMZ5MB,OCVJNH-WBUO4-YWXI3E,SOL/USD,forex,56:45.6,sell,market,208.32,52.97746,0.18542,0.25430807,0,initiated,"LKSRTO-UJNEY-UJJTC7,L6MZQW-MCDHX-TSZTGH",TKH2SE-M7IF5-CFI7LT,52.97746,,
TBXJZG-D2YRI-EWSS32,OZOKDA-4PPQ2-XHYK5C,ETH/USD,forex,56:53.2,buy,market,4273.01,52.98011,0.18543,0.01239878,0,initiated,"LTO4R4-ZTLMD-YRCTT4,L2F56L-GWMVK-DI25AN",TKH2SE-M7IF5-CFI7LT,52.98011,,
TAL3P5-XWWG2-IPM7RH,O2NOF2-M6CFW-X3UK5F,ETH/USD,forex,57:15.6,sell,market,4273,52.97986,0.18543,0.01239875,0,initiated,"LVLYK7-4OBWT-VPX3NN,LOOMYD-7TEJ4-FHNSLB",TKH2SE-M7IF5-CFI7LT,52.97986,,
TIBXKL-XBM3C-2DINT3,OBSC4F-FGVK2-ACVQBR,SOL/USD,forex,57:16.3,sell,market,208.32,52.97746,0.18542,0.25430807,0,initiated,"LPG75C-GG6ET-EID7ZA,LNNWWD-GBDUH-DPRTOV",TKH2SE-M7IF5-CFI7LT,52.97746,,
TSAGFP-56U4H-ROPD2V,OYPYNG-XL3VF-7NN6AS,ETH/USD,forex,57:24.3,buy,market,4273.01,52.98011,0.18543,0.01239878,0,initiated,"LEAWZG-74KVF-YXGIS3,L46TUJ-WJ75K-5XM22G",TKH2SE-M7IF5-CFI7LT,52.98011,,
TWQGQH-FVXMU-JLY6QI,ON2BZU-RYZVJ-QREKXI,BCH/USD,forex,57:25.8,buy,market,547.439225,52.95961,0.185359,0.09674062,0,initiated,"L4TAW5-DE6X3-XDYT7J,LM4ZF5-UCY4V-GV46YJ",TKH2SE-M7IF5-CFI7LT,52.95961,,
TZXIHH-EYBBI-JGCYNV,O7LZPC-7LJGJ-6BIVLU,SOL/USD,forex,58:03.5,sell,market,208.32,52.92746,0.18525,0.25406807,0,initiated,"LMVF7V-IFHW7-FDPEWQ,LEHKAD-DBA4X-EMAGT3",TKH2SE-M7IF5-CFI7LT,52.92746,,
TDL2A3-OVN3U-3S6PDE,ORBDVV-KR3KU-ELOIM6,ETH/USD,forex,58:11.0,buy,market,4273.01,52.93012,0.18526,0.01238708,0,initiated,"LZRWRY-FM26B-BXRUAM,LQEJQB-NY7JK-ELNE76",TKH2SE-M7IF5-CFI7LT,52.93012,,
TWDRQI-ZL355-K3WQRF,OCPKHU-TE4ZT-FDDBWF,ETH/USD,forex,58:34.6,sell,market,4274.4,52.94733,0.18532,0.01238708,0,initiated,"LPZPYR-A7O7M-VFX4XU,LH74XO-KMYPI-D7NKJH",TKH2SE-M7IF5-CFI7LT,52.94733,,
TXP43R-EVVDV-ZODU63,OJ2JT6-N4QI5-I2IU77,SOL/USD,forex,58:35.4,sell,market,208.39,52.94525,0.18531,0.25406807,0,initiated,"L2OL7R-FLRNR-4LTVKC,LT5TVW-IGJC3-3LVUE2",TKH2SE-M7IF5-CFI7LT,52.94525,,
TDLYLT-MRWGN-I3LVHL,OA66IJ-UWA3Y-LH43CQ,BCH/USD,forex,58:39.2,sell,market,547.28,52.912596,0.185194,0.09668286,0,initiated,"LCOYEE-VPS5E-5F3PVP,LZS2WU-OHIGR-EK5UQA",TKH2SE-M7IF5-CFI7LT,52.912596,,
TNGDLG-YATVV-4G4D6J,O72LCZ-2XXQX-LXABEY,ETH/USD,forex,58:44.5,buy,market,4274.41,52.9301,0.18526,0.01238302,0,initiated,"LNY32M-2J6TZ-3E4UWV,LH4JQA-7HSJS-OZT7L3",TKH2SE-M7IF5-CFI7LT,52.9301,,
TBWKDB-GIK2K-GWADLT,OF5EB5-R2GLL-G2EMHK,BTC/USD,forex,59:31.1,buy,market,115613.2,52.88957,0.18511,0.00045747,0,initiated,"LE3IJU-BUNHL-VTPMPR,LATDTE-PKOUO-IGG2HL",TKH2SE-M7IF5-CFI7LT,52.88957,,
TDIBLH-IVOGA-V2HS7D,OHE67D-4WSYI-47KDKA,ETH/USD,forex,59:31.8,buy,market,4275.3,52.88815,0.18511,0.01237063,0,initiated,"LVISB6-L46TX-YWZSIZ,LIXCHW-WBU6H-MZR25O",TKH2SE-M7IF5-CFI7LT,52.88815,,
TAVYVQ-5OCZA-OSGP43,OCTE2M-BWRMN-FPAY27,BTC/USD,forex,59:44.8,sell,market,115613.1,52.88952,0.18511,0.00045747,0,initiated,"LMSFYY-U4UNT-2RBP4H,LSFNMJ-LEX4U-452ROM",TKH2SE-M7IF5-CFI7LT,52.88952,,
TM5XOM-VKNV7-TROF2Y,OHSDAD-TJBPV-3SAB3V,ETH/USD,forex,59:45.6,buy,market,4275.3,52.88999,0.18511,0.01237106,0,initiated,"LN4Y4P-OLXVM-V5CPF7,LJEKCE-2YKRS-4H7ZJB",TKH2SE-M7IF5-CFI7LT,52.88999,,
T4P6O5-CJEQZ-W3NI2G,OKKBUA-P5I2T-SW367V,ETH/USD,forex,59:56.6,sell,market,4275.09,52.88739,0.18511,0.01237106,0,initiated,"LJ6XWQ-CKS4P-IYJOPS,L56T5C-TEZKD-BXKVHR",TKH2SE-M7IF5-CFI7LT,52.88739,,
TKP4KM-2JL2Z-GS4UTX,OCCJRS-MMSKK-PXJUTQ,SOL/USD,forex,59:57.4,sell,market,208.61,52.89254,0.18512,0.25354746,0,initiated,"LLOC2A-XYLRN-XHIWEI,LRFV2X-PHNBC-CLEXHV",TKH2SE-M7IF5-CFI7LT,52.89254,,
TZ7IJC-CQCD6-A5J5II,OXINQE-YDYZP-LKG4UL,ETH/USD,forex,00:06.5,buy,market,4274.57,52.88357,0.18509,0.01237167,0,initiated,"LOPKD6-IESB4-ROXIBE,L4TMYL-FMWUI-2EFHTP",TKH2SE-M7IF5-CFI7LT,52.88357,,
TBYORT-7VO42-HY3QY5,O7BMUQ-TM6YQ-7SJT5Z,SOL/USD,forex,00:07.2,buy,market,208.59,52.88239,0.18509,0.25352315,0,initiated,"LSFRZC-GLPAM-ZBG34N,LON2KL-TM4GO-JPGDSQ",TKH2SE-M7IF5-CFI7LT,52.88239,,
TD6ALQ-6VPP7-VKF4O6,O3WFZJ-34HZW-NPQTYJ,ETH/USD,forex,01:16.3,sell,market,4273,52.80001,0.1848,0.01235666,0,initiated,"LIH6XB-QBKGW-P6FR5O,LSTOTY-UFENO-73A7JV",TKH2SE-M7IF5-CFI7LT,52.80001,,
TSXO4Y-QJMVB-YUH5SC,OULLQ7-EYKF2-WUOJZG,SOL/USD,forex,01:17.1,sell,market,208.4,52.8,0.1848,0.25335893,0,initiated,"LCTCSP-JXZ5J-RYMDCE,LNVLEJ-PO24W-UEGACX",TKH2SE-M7IF5-CFI7LT,52.8,,
TBEX7V-EQZ3J-HORZHR,OI6EEL-4PXIB-Z6L2KW,ETH/USD,forex,01:26.3,buy,market,4270.14,52.77381,0.18471,0.0123588,0,initiated,"L2WNAU-WIIU4-CDBRYR,L75YUF-MYCIE-OLWCWG",TKH2SE-M7IF5-CFI7LT,52.77381,,
TTBGFU-F4Z53-ENDJRI,O4CHER-AI4B3-2XRFNP,BCH/USD,forex,01:28.8,buy,market,547.126206,52.763954,0.184674,0.09643836,0,initiated,"LBUEUN-NFDAF-JGPERT,LRB63G-H4TVE-IJJYH3",TKH2SE-M7IF5-CFI7LT,52.763954,,
TYTIKZ-LKHN3-Z6BXSB,OCLF6N-SOVG3-K2PNK5,ETH/USD,forex,02:07.3,sell,market,4267.4092,52.70468,0.18447,0.01235051,0,initiated,"LHTISG-62MGC-G4UZH4,LQGE5B-BMZDL-SRQUZX",TKH2SE-M7IF5-CFI7LT,52.70468,,
TB66CJ-54LRP-2WHIR3,O4TXP2-ZOCUM-GRRJX2,SOL/USD,forex,02:07.9,sell,market,208.32,52.72,0.18452,0.2530722,0,initiated,"LVJQCK-DQKDK-Q5NPVN,LWE4LH-QVMXD-7LVXYV",TKH2SE-M7IF5-CFI7LT,52.72,,
T6DBSF-NMFAT-TD3A2H,OTXE6G-IBYFF-7ODFIH,BCH/USD,forex,02:11.7,sell,market,547.1,52.717112,0.18451,0.09635736,0,initiated,"LRIO5N-ZNBTN-NMIMDH,LBYAGU-JJ3CU-JMSPXR",TKH2SE-M7IF5-CFI7LT,52.717112,,
TVQLJC-HPEFL-6I4SE5,OUVD2P-HOOTP-SLOL3K,ETH/USD,forex,02:16.6,buy,market,4266.36,52.72014,0.18452,0.01235717,0,initiated,"LBXUPN-QQ3B4-7YLMIL,LAYDO7-37X4E-WBR4GG",TKH2SE-M7IF5-CFI7LT,52.72014,,
TMMEND-HKX7W-6UYGNH,OXAETE-BOUMG-6KSS3H,SOL/USD,forex,02:17.3,buy,market,208.33,52.72,0.18452,0.25306005,0,initiated,"LF7RSW-UEL5E-KN4VM5,LK55YY-L5UL6-FIIBUM",TKH2SE-M7IF5-CFI7LT,52.72,,
TILDVZ-LV2V2-74XJRC,OGJR47-THZHB-Y4JHBX,AVAX/USD,forex,02:18.7,buy,market,23.83867,52.71706,0.18451,2.2114094,0,initiated,"LRFZOE-EUFOW-XLCFRP,LTD4TA-MEV7U-Y43W2A",TKH2SE-M7IF5-CFI7LT,52.71706,,
TEXVVO-Z3FRV-GUX5H5,OH6OMM-MYYTO-NGGIUS,ETH/USD,forex,02:28.8,sell,market,4266.35,52.71988,0.18452,0.01235714,0,initiated,"LA62BA-26LEQ-I3IZQK,LR2AQ5-5HEF4-RMNSQ2",TKH2SE-M7IF5-CFI7LT,52.71988,,
TMXDZ4-RISRC-RZDV3H,O3PMTR-TLDNJ-DNEWTD,SOL/USD,forex,02:29.7,buy,market,208.33,52.72,0.18452,0.25306005,0,initiated,"LUBP5M-RINST-6CNBJM,LUFUKC-AEJGO-SBA2LF",TKH2SE-M7IF5-CFI7LT,52.72,,
T77EO3-WYU4U-5ALJDF,OPFCTX-C5OHJ-6YIESM,AVAX/USD,forex,02:31.7,sell,market,23.83,52.69789,0.18444,2.2114094,0,initiated,"LAWMPK-HM2ZD-7IGPI2,LBDLJI-BS76B-BENC7Y",TKH2SE-M7IF5-CFI7LT,52.69789,,
TQWGQ4-A5QOB-LHWPK5,OB2UL2-72UCD-LOZEDK,ETH/USD,forex,02:39.1,sell,market,4265.98,52.71544,0.1845,0.01235717,0,initiated,"LDLBEW-3S4U3-C22HAH,LZGSEP-X6ZOC-ZELV5Q",TKH2SE-M7IF5-CFI7LT,52.71544,,
TN6TUM-BA7A6-T3PQQR,ORRIJJ-BZ6WH-GC4TLD,SOL/USD,forex,02:39.7,sell,market,208.25,52.71494,0.1845,0.25313295,0,initiated,"LM5MDP-WRST4-BPWO5V,LKBHBK-GIFCD-NKTHD6",TKH2SE-M7IF5-CFI7LT,52.71494,,
T3DPIQ-AA4DW-5PBRHE,OGK5I5-QXHXD-UUZJGQ,ETH/USD,forex,03:28.0,sell,market,4265.97,52.58209,0.18404,0.01232594,0,initiated,"LBANUR-NRYSD-TDOZTM,L4BZCW-4HJEP-52Q3JJ",TKH2SE-M7IF5-CFI7LT,52.58209,,
TXTEIZ-RSA22-Q77EEV,OX63CJ-43SGK-736JBO,SOL/USD,forex,03:28.8,sell,market,208.26,52.57,0.184,0.25242485,0,initiated,"LSVQGF-6QRGF-45POAI,LFBODJ-VU6LM-BLVCM4",TKH2SE-M7IF5-CFI7LT,52.57,,
TMS5KA-A44UG-L6WY4T,OMAILL-6KZ5U-MV5NTZ,ETH/USD,forex,03:37.5,buy,market,4265.99,52.57125,0.184,0.01232334,0,initiated,"LLLB64-VAIBP-5OV5OQ,LT2S2T-WZTOF-L4AL6Q",TKH2SE-M7IF5-CFI7LT,52.57125,,
TZ7N4M-UZI5W-SUYTJY,OJGGDH-QUZLH-FHQOC5,SOL/USD,forex,03:38.3,buy,market,208.27,52.57,0.184,0.25241273,0,initiated,"LIQ3EP-RAGXB-OHWA3Q,LDITBM-6GC3N-UPF547",TKH2SE-M7IF5-CFI7LT,52.57,,
T4DA3S-EDGT2-AZNKHQ,OIHUA6-ZA3BA-TNAOIR,AVAX/USD,forex,03:39.8,buy,market,23.84,52.57,0.184,2.20511745,0,initiated,"LWIN5Q-CYUF2-W7Z6UI,LR7U5P-AEOHP-UBXZBW",TKH2SE-M7IF5-CFI7LT,52.57,,
TWER4T-VTSDM-EWCLT7,OWR3S4-AIGJ3-XHEYAU,LINK/USD,forex,03:40.6,buy,market,20.0193,52.557083,0.18395,2.62532074,0,initiated,"LKAYHM-OYLZ2-MMMH5G,LR7IJM-Q645L-ZOJKOB",TKH2SE-M7IF5-CFI7LT,52.557083,,
T2CVQM-6QPAP-OQHPMR,OUEHVS-RNJJC-IFZAIH,BCH/USD,forex,03:41.4,buy,market,547.46,52.596902,0.184089,0.09607442,0,initiated,"LTLYQV-XBSLS-7RYD2B,LAQIKV-7ICIG-6XXX4L",TKH2SE-M7IF5-CFI7LT,52.596902,,
THPPML-YPQJJ-AX7KSR,OT6ZNP-EZP4I-27G76J,ETH/USD,forex,03:49.9,sell,market,4266.98,52.57973,0.18403,0.01232247,0,initiated,"LOGASD-I7GIR-BOZYOU,LRUGVV-P7PRJ-F5MQX5",TKH2SE-M7IF5-CFI7LT,52.57973,,
TZDQHI-RDK4N-THM5J4,OJFGH2-4DITR-RZBEED,AVAX/USD,forex,03:52.3,sell,market,23.86,52.6141,0.18415,2.20511745,0,initiated,"LW53T7-FUC5O-2LB4NN,LK3U36-6HEAB-2M6Y5G",TKH2SE-M7IF5-CFI7LT,52.6141,,
T6KEPU-IGOWR-ZAOHFC,OJ7LCH-VOEBO-LE7P6V,LINK/USD,forex,03:53.0,sell,market,20.04319,52.632734,0.184215,2.62596594,0,initiated,"L2WEMG-2J4YG-RV5NFF,L5HEYH-JWM3S-ZZEYRZ",TKH2SE-M7IF5-CFI7LT,52.632734,,
TUI4QY-5KB3Z-WKBIDO,OB3FAN-MOTFL-NH5GKW,BCH/USD,forex,03:53.8,buy,market,547.612389,52.584633,0.184046,0.09602528,0,initiated,"LTE3EA-LM54D-5WPOZG,LVIYWS-A5L2N-4UXVJH",TKH2SE-M7IF5-CFI7LT,52.584633,,
T2GEMN-YHSO4-VOB5E4,OS7BRI-KDAUI-CXAOXN,ETH/USD,forex,03:59.2,sell,market,4266.98,52.57,0.184,0.01232019,0,initiated,"LIM3MB-VVG7S-D6LAAD,L45FM6-Z222N-KSIF7E",TKH2SE-M7IF5-CFI7LT,52.57,,
TTR7R7-R6MB6-D52U7I,OLLGZR-4TNNI-7KKJJ3,SOL/USD,forex,03:59.9,sell,market,208.33,52.57,0.184,0.25234004,0,initiated,"L4RC3G-TA7RQ-KKRII5,L5ARCT-6R2AN-QXB2MC",TKH2SE-M7IF5-CFI7LT,52.57,,
T2YGLI-UKK6R-WMLYI4,OY42WR-4CZZU-KPVSSD,BCH/USD,forex,04:08.8,buy,market,547.604295,52.56849,0.183989,0.09599722,0,initiated,"L5RFYC-GL3L5-LJBATN,LK3UK6-I5SUD-7DZSOL",TKH2SE-M7IF5-CFI7LT,52.56849,,
TMNMX5-5BPDV-RWK2AP,OVHEU2-IPVJN-SBMMAE,ETH/USD,forex,04:47.6,sell,market,4267.43,52.47001,0.18365,0.01229546,0,initiated,"LE26HS-5TXCZ-VGSBQN,LQOIXC-DWWVX-TGFX6G",TKH2SE-M7IF5-CFI7LT,52.47001,,
TUNGKO-7BRPS-ES542J,O34GZE-ZRCXG-54PX6Y,ETH/USD,forex,04:54.9,buy,market,4268.06,52.47763,0.18367,0.01229543,0,initiated,"L3T46Q-DPOPB-5HFBOD,LHJOX4-MTKOA-233JZT",TKH2SE-M7IF5-CFI7LT,52.47763,,
T3ZVRQ-A47FN-E2RTOZ,OSFBUP-K4PL5-OOU2DV,SOL/USD,forex,04:55.5,buy,market,208.53997,52.48006,0.18368,0.25165468,0,initiated,"LHFJSB-5QGE6-2XTD52,LJN4VW-ED7SZ-SXRMTO",TKH2SE-M7IF5-CFI7LT,52.48006,,
TGEMHZ-CF6AQ-3WVMTZ,OF5YOT-JIRZH-TAWBDN,AVAX/USD,forex,04:56.9,buy,market,23.87809,52.50979,0.18378,2.19907795,0,initiated,"LE46VS-L6VNS-OKFGCN,LFKCAL-KUSLP-K5DCVG",TKH2SE-M7IF5-CFI7LT,52.50979,,
TDXXBV-6K3PG-D3HRCD,O6TNSY-U7U4L-442CDK,LINK/USD,forex,04:57.6,buy,market,20.06063,52.527344,0.183846,2.61842941,0,initiated,"LDTXHZ-RFNY4-SDPWNU,L7UCIB-SYJTC-RNMHHM",TKH2SE-M7IF5-CFI7LT,52.527344,,
T3SUU4-T4V73-6PX5XL,O4DKW5-UKAXI-NFT6KC,LINK/USD,forex,05:11.2,sell,market,20.05981,52.487897,0.183708,2.61657001,0,initiated,"L2RGIQ-XLGE4-E6VA75,LS77TK-HPBPX-OFMULY",TKH2SE-M7IF5-CFI7LT,52.487897,,
TMSI45-TX4VL-534MKS,O4KIMG-KD6O6-ERTM3Z,BCH/USD,forex,05:11.9,buy,market,547.699497,52.48337,0.183692,0.09582512,0,initiated,"L42IGU-UMLP7-VN26YM,LGXMLF-R7F6P-7FMKCQ",TKH2SE-M7IF5-CFI7LT,52.48337,,
TWLDL5-TQ3MN-C3VNYU,OHPSZE-Q2WHU-WCGESN,ETH/USD,forex,05:17.9,sell,market,4269.05,52.47,0.18365,0.01229079,0,initiated,"LZ7G7I-4N7JQ-RJXNDI,LQT2KR-ENLXN-H2JXFK",TKH2SE-M7IF5-CFI7LT,52.47,,
TFPPRZ-2UDR4-LY64IB,OSXTBK-MZEIJ-NSJMX6,SOL/USD,forex,05:18.6,sell,market,208.62,52.46749,0.18364,0.25149787,0,initiated,"LSRMRW-FW3KW-XO3K5G,LAKYCN-ZCVU7-QIE4ZH",TKH2SE-M7IF5-CFI7LT,52.46749,,
TJJVNF-TQYQ3-NSN4UJ,OGYK6G-5YFG4-DIFRUI,SOL/USD,forex,05:25.4,buy,market,208.63,52.47,0.18365,0.25149787,0,initiated,"LF3C3Z-VJ7JK-7MSN2B,LE67MV-DPVSZ-5AMDCX",TKH2SE-M7IF5-CFI7LT,52.47,,
TFN4JD-KKDB7-3FEKG5,ONY4ZF-BJU2U-SW2LKS,AVAX/USD,forex,05:26.1,buy,market,23.87,52.44803,0.18357,2.19723618,0,initiated,"LWJQBC-7JKBA-CDSNZ3,LN7X4S-DQ3XV-5AR47R",TKH2SE-M7IF5-CFI7LT,52.44803,,
TNNZGO-IY2XA-SYKB4G,OFZSPW-ENZMT-XAFQQP,ETH/USD,forex,41:07.7,sell,market,3978.15,49.03989,0.17164,0.01232731,0,initiated,"LAJOS2-G4S5S-L2PEUH,L2TLXA-JCGDI-3BYFIE",TKH2SE-M7IF5-CFI7LT,49.03989,,
T4NHIN-WE2QD-LRWLLQ,OHHK6M-KSYTZ-DBI7KZ,SOL/USD,forex,41:08.5,sell,market,194.49,49.04504,0.17166,0.25217257,0,initiated,"LHXYD3-UXKIB-3LNWDK,LKJVIA-KA5VM-Q2BYWV",TKH2SE-M7IF5-CFI7LT,49.04504,,
TFSS3P-YMTSG-XYVBLD,O67VAN-ETVAP-WUDRHZ,AVAX/USD,forex,41:10.5,sell,market,21.9,49.04,0.17164,2.23926941,0,initiated,"LHOTLL-BRFRU-MLZBHB,LONAAI-SRT66-BVDS3J",TKH2SE-M7IF5-CFI7LT,49.04,,
TRH5TH-PGLJP-KPFKQ5,OZ44DC-TZOI6-G7MGSP,BCH/USD,forex,41:11.9,sell,market,522.72,49.140588,0.171992,0.09400939,0,initiated,"LWISLJ-2MI3V-TNGBPF,LMZCQD-GMLPF-2FZACX",TKH2SE-M7IF5-CFI7LT,49.140588,,
TPASNB-K5BI6-JJUWT5,OBNWR6-NOG2H-PDNA2H,BTC/USD,forex,41:17.5,buy,market,111312.4,49.03979,0.17164,0.00044056,0,initiated,"LODJDB-PWDS5-A6WVB6,L5YK6W-RRYCY-ZPRYWP",TKH2SE-M7IF5-CFI7LT,49.03979,,
TSU2TZ-UMW6Z-24V6YX,OJLV5P-DADAU-MX5MAJ,AVAX/USD,forex,41:20.7,sell,market,21.93,49.08477,0.17179,2.23824738,0,initiated,"LTJZYX-5SACJ-MW5WQN,LMM3U4-WIZB5-LNNUPQ",TKH2SE-M7IF5-CFI7LT,49.08477,,
TMV46T-PI65F-LCULBY,ONF54J-TTCHK-OUD3OI,BCH/USD,forex,41:22.3,sell,market,523.11,49.07377,0.171758,0.09381157,0,initiated,"LUDCV3-DABWA-AGFTC6,LRV2DS-2HE4Z-SO3W3N",TKH2SE-M7IF5-CFI7LT,49.07377,,
TSUWOT-PELUU-GBLJJX,OQLFG7-LE6PD-LQOF34,BTC/USD,forex,41:31.2,sell,market,111320.5,49.04002,0.17164,0.00044053,0,initiated,"L3BBKN-VJRF3-HYKLC3,LY5PGG-R65OI-NRT3WC",TKH2SE-M7IF5-CFI7LT,49.04002,,
TMFIWK-PU2ZK-HOUETE,OLZ3IP-UJLUQ-5PLLQJ,ETH/USD,forex,41:32.0,sell,market,3983.22,49.0181,0.17156,0.01230615,0,initiated,"L3HQGT-MVTEO-XF36Z6,LHIEFJ-WDE33-BA2SF2",TKH2SE-M7IF5-CFI7LT,49.0181,,
TV3U3K-6OAU3-74WOPZ,OZWGI2-3EWSA-ANUVIO,BCH/USD,forex,41:36.9,sell,market,523.09,49.038123,0.171633,0.09374701,0,initiated,"LMSYX2-R64WH-CEYNNH,LD5H6H-PMRWO-33B2DJ",TKH2SE-M7IF5-CFI7LT,49.038123,,
TC35HY-4CNAN-T5TB3E,ONDPAI-FXSPR-6Y2YIP,ETH/USD,forex,41:43.2,sell,market,3982.7,49.03361,0.17162,0.01231165,0,initiated,"LEGGTG-YYMV7-R4E6ZD,LZIFW4-SI7MY-XZ7IGI",TKH2SE-M7IF5-CFI7LT,49.03361,,
T45UHK-B36TV-VWO2L5,ORUOLO-JV4P2-F5IL5J,BCH/USD,forex,41:47.6,sell,market,523.04,49.035314,0.171624,0.0937506,0,initiated,"LYNG57-KGWVV-WWSBK3,LAQYOP-J2XOP-RO547P",TKH2SE-M7IF5-CFI7LT,49.035314,,
TRSRDO-VZDVO-S65OEU,OR2Y4I-OC3MJ-FF247J,BTC/USD,forex,41:53.0,buy,market,111320.6,49.04006,0.17164,0.00044053,0,initiated,"LLK3ZL-XEIKD-LMBIGF,L7WOPH-MTXAT-75AEQ4",TKH2SE-M7IF5-CFI7LT,49.04006,,
T3M4X7-BLY5X-4VHFRN,OMLX3Q-SITRS-K47OEP,BTC/USD,forex,42:30.7,buy,market,111300.1,48.98985,0.17146,0.00044016,0,initiated,"LCLBAN-CZGOG-IFF5HJ,LTIHKZ-4ULG3-KF76A7",TKH2SE-M7IF5-CFI7LT,48.98985,,
TGVWGS-KWMKN-6NEKNR,OQ7WH3-5CZRG-5NNYKA,ETH/USD,forex,42:31.4,sell,market,3979.06,48.98557,0.17145,0.01231084,0,initiated,"LE24Y2-I6G3B-AGXQET,L26SIM-WUHSZ-A3ZCID",TKH2SE-M7IF5-CFI7LT,48.98557,,
T3VQAL-MCPHO-4PYIPS,OM6MDC-NKYKK-WGYN25,LTC/USD,forex,42:36.5,buy,market,94.65,48.99518,0.17148,0.51764582,0,initiated,"LHEQGS-26SH3-5Z3KKZ,L7I6AT-6H27B-DXDMEF",TKH2SE-M7IF5-CFI7LT,48.99518,,
T3O4CH-J6XDP-PFZZPR,OY6RSL-X5ZF3-Y6KBVP,BTC/USD,forex,42:40.7,buy,market,111300.1,48.98985,0.17146,0.00044016,0,initiated,"LRKJX2-JNXCV-4Q37D3,LMKQOG-KPHC6-EFNIP4",TKH2SE-M7IF5-CFI7LT,48.98985,,
TJSGWV-JARFV-XVNVTI,OCQJFM-T77ZQ-7PYMPL,ETH/USD,forex,42:41.3,sell,market,3980.13,49.00316,0.17151,0.01231195,0,initiated,"L2WZI6-4Y7K7-NKZH4V,LDG4WW-4DOOV-MDBZHG",TKH2SE-M7IF5-CFI7LT,49.00316,,
TMPOFE-AOOYT-W5IDLZ,O3I3S5-TWWFB-TETEJF,BTC/USD,forex,42:54.5,sell,market,111292.9617,48.98671,0.17145,0.00044016,0,initiated,"LNFJRU-RHBI2-E2J6KP,LA3MSE-5JSLU-Q3JZ77",TKH2SE-M7IF5-CFI7LT,48.98671,,
T2TA5L-UN2WY-TLNINL,OHJNKS-AWVAU-PVFYCZ,ETH/USD,forex,42:55.2,sell,market,3980.37,48.99294,0.17148,0.01230864,0,initiated,"LSPNTR-TJOGP-7WT4BB,L6QQCM-CK5EJ-TRYQQ7",TKH2SE-M7IF5-CFI7LT,48.99294,,
T2GH7J-RQ3BL-I2GNCG,OJGAWM-HVFLS-JOL7ZV,LTC/USD,forex,43:00.2,sell,market,94.64,48.9693,0.17139,0.51742712,0,initiated,"LUZGE5-UUGAJ-7ZUGED,LDUJMD-KZ4S2-GPGJTJ",TKH2SE-M7IF5-CFI7LT,48.9693,,
TTHNP2-6L5BC-QK6GCO,ODQ33O-6EJRO-RMWTGW,BTC/USD,forex,43:04.8,sell,market,111266.5,48.98841,0.17146,0.00044028,0,initiated,"L7ZCOM-2C7WI-GAJD7V,LJ27DV-2Y5UI-R3EVO5",TKH2SE-M7IF5-CFI7LT,48.98841,,
T45MGO-ODMUB-CV64LO,OXJC4V-MCIW6-TX35VB,ETH/USD,forex,43:05.4,sell,market,3979.06,48.98088,0.17143,0.01230966,0,initiated,"LYGCZB-CYVZD-A6A47T,LTDYEV-4UU3L-ORPUK4",TKH2SE-M7IF5-CFI7LT,48.98088,,
TI2IDY-INKRP-VQLPAU,OUZ52K-3VHSI-NFB2EY,BTC/USD,forex,43:52.7,sell,market,111266.4998,48.8905,0.17111,0.0004394,0,initiated,"LQBQ4J-3UIHL-KCPXJ4,LE3OW7-RDTOT-T7PHAF",TKH2SE-M7IF5-CFI7LT,48.8905,,
T7EJLS-OOTGD-OK7WVA,ONX4PC-GZTWV-EQNWVU,ETH/USD,forex,43:53.4,sell,market,3980.47,48.89,0.17112,0.01228247,0,initiated,"LQR62W-2H2NT-UMQEOQ,LHFQ7S-MB4QK-EQ3EKZ",TKH2SE-M7IF5-CFI7LT,48.89,,
TN6NLI-YG7YD-F74JTC,O362HJ-EPV62-FKHCAV,BTC/USD,forex,44:03.4,buy,market,111266.5908,48.89054,0.17111,0.0004394,0,initiated,"LZXP5Z-DKGII-VSBKII,LWCYIR-TLVEX-43EBHV",TKH2SE-M7IF5-CFI7LT,48.89054,,
